player_id,game_id,points,rebounds,assists,2pm,2pa,3pm,3pa,FTM,FTA,FGM depth,FGA depth,FGM,FGA,offensive rebounds,defensive rebounds,fouls,fouls drawn,turnovers,steals,blocks
cissosi01,15347,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
fernabr01,15345,2,0,0,1,3,0,0,0,0,2.0,5.333333333333333,1,3,0,0,1,0,0,0,0
mcdanja02,15345,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
conlemi01,15345,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
mclaujo01,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
mathega01,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
edwaran01,15345,8,0,0,2,2,0,1,4,4,12.0,16.666666666666668,2,3,0,0,0,3,1,0,0
townska01,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
reidna01,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
bufkiko01,15345,6,1,0,3,3,0,0,0,0,4.0,4.0,3,3,1,0,2,0,0,0,0
gueyemo02,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,1,0
griffaj01,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
goberru01,15345,2,3,0,0,0,0,0,2,3,0.0,0.0,0,0,1,2,0,2,0,0,1
Team,15345,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,0,0,0,0,0
krejcvi01,15345,0,0,1,0,1,0,2,0,0,0.0,19.333333333333332,0,3,0,0,1,0,1,0,0
alexani01,15345,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
anderky01,15345,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,1,0,0,0
jacksgg01,15343,2,0,0,1,3,0,1,0,0,1.0,8.5,1,4,0,0,0,0,1,1,0
russeda01,15343,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
davisan02,15343,0,0,0,0,0,0,1,0,1,0.0,23.0,0,1,0,0,1,1,1,0,0
jemistr01,15343,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
whiteja03,15343,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0
goodwjo01,15343,2,3,0,1,3,0,0,0,0,1.0,3.3333333333333335,1,3,2,1,0,0,0,0,0
Team,15343,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,1,2,1,0,0,0,0
laravja01,15343,2,1,0,0,0,0,1,2,2,0.0,25.0,0,1,0,1,1,1,0,0,0
jamesle01,15343,6,1,0,2,2,0,0,2,2,1.0,1.0,2,3,0,1,0,1,0,1,0
princta02,15343,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
dinwisp01,15343,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
reaveau01,15343,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
anunoog01,15342,0,0,0,0,1,0,0,0,0,0.0,11.0,0,1,0,0,1,0,0,0,0
robinmi01,15342,1,2,0,0,0,0,0,1,2,0.0,0.0,0,0,2,0,1,1,0,0,1
claxtni01,15342,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,2,0,0,0,0
Team,15342,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
walkelo01,15342,0,0,0,0,0,0,1,0,0,0.0,26.0,0,1,0,0,0,0,0,0,0
divindo01,15342,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
brunsja01,15342,8,0,0,2,3,0,1,4,4,8.5,14.5,2,4,0,0,0,2,0,0,0
thomaca02,15342,7,0,0,2,3,0,0,3,3,10.5,11.666666666666666,2,3,0,0,2,1,0,0,0
hartjo01,15342,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
clownno01,15342,0,0,0,0,0,0,1,0,0,0.0,26.0,0,1,0,0,0,0,0,0,0
wilsoja03,15342,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
siakapa01,15341,5,0,0,1,1,1,1,0,0,12.5,12.5,2,2,0,0,0,0,0,0,0
halibty01,15341,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
garlada01,15341,6,0,0,0,0,2,2,0,0,26.0,26.0,2,2,0,0,0,0,0,0,0
turnemy01,15341,0,0,1,0,0,0,1,0,0,0.0,27.0,0,1,0,0,0,0,0,0,0
allenja01,15341,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0
Team,15341,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,2,1,0,0,0,0,0
leverca01,15341,0,1,0,0,0,0,0,0,1,0.0,0.0,0,0,0,1,1,1,0,0,0
mobleev01,15341,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
mitchdo01,15341,0,0,0,0,0,0,1,0,0,0.0,27.0,0,1,0,0,0,0,0,0,0
strusma01,15341,2,1,0,0,0,0,0,2,3,0.0,0.0,0,0,1,0,0,1,0,0,0
okorois01,15341,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
nembhan01,15341,2,0,0,0,0,0,1,2,2,0.0,26.0,0,1,0,0,0,1,0,0,0
nesmiaa01,15341,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
vukcetr01,15339,2,0,0,1,1,0,0,0,0,2.0,2.0,1,1,0,0,3,0,3,0,0
craigto01,15339,3,1,0,0,0,1,1,0,0,25.0,25.0,1,1,0,1,0,1,0,0,0
drellhe01,15339,4,0,0,0,0,1,1,1,2,26.0,26.0,1,1,0,0,1,1,0,0,0
carteje01,15339,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0
terryda01,15339,3,0,1,1,1,0,0,1,3,3.0,3.0,1,1,0,0,0,2,0,0,0
butleja02,15339,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
avdijde01,15339,5,2,1,2,2,0,0,1,2,1.5,1.5,2,2,0,2,2,1,0,0,0
sanogad01,15339,4,1,0,0,0,0,0,4,6,0.0,0.0,0,0,0,1,0,3,0,0,0
davisjo06,15339,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
baldwpa01,15339,2,1,0,1,1,0,0,0,0,1.0,1.0,1,1,0,1,0,0,0,0,0
kispeco01,15339,3,0,0,0,1,1,1,0,0,25.0,17.0,1,2,0,0,0,0,0,0,0
Team,15339,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
minayju01,15336,0,0,0,0,0,0,2,0,0,0.0,24.5,0,2,0,0,1,0,0,0,0
walkeja01,15336,0,2,0,0,1,0,0,0,0,0.0,7.0,0,1,2,0,0,1,0,0,0
paulch01,15336,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
hendesc01,15336,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0
curryst01,15336,0,0,2,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0
looneke01,15336,2,0,0,1,1,0,0,0,0,3.0,3.0,1,1,0,0,0,0,0,1,1
Team,15336,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
podzibr01,15336,2,0,0,1,1,0,0,0,0,4.0,4.0,1,1,0,0,0,1,0,0,0
vanvlfr01,15335,0,1,1,0,1,0,2,0,0,0.0,24.666666666666668,0,3,1,0,1,0,0,1,0
brookdi01,15335,0,2,0,0,2,0,2,0,0,0.0,15.25,0,4,2,0,0,0,0,1,0
loftoke01,15335,0,4,0,0,0,0,0,0,1,0.0,0.0,0,0,1,3,0,1,0,0,0
georgke01,15335,2,0,0,1,1,0,1,0,0,4.0,15.0,1,2,0,0,0,1,2,0,0
hortota01,15335,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2
thompam01,15335,3,1,0,1,2,0,0,1,1,2.0,2.0,1,2,1,0,0,1,0,0,0
samanlu01,15335,0,1,0,0,0,0,1,0,0,0.0,23.0,0,1,1,0,1,0,2,0,0
greenje02,15335,0,1,0,0,1,0,0,0,0,0.0,10.0,0,1,0,1,1,0,0,0,0
greenja05,15335,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
bazleda01,15335,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
landajo01,15335,3,0,0,0,0,1,1,0,0,25.0,25.0,1,1,0,0,0,0,0,0,0
Team,15335,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
holidaa01,15335,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
juzanjo01,15335,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
schrode01,15327,7,1,1,1,2,0,1,5,5,2.0,11.333333333333334,1,3,0,1,0,3,0,1,0
willima11,15327,0,4,0,0,1,0,0,0,0,0.0,3.0,0,1,0,4,1,0,0,0,0
quickim01,15327,8,0,0,2,2,1,1,1,1,12.333333333333334,12.333333333333334,3,3,0,0,3,1,0,0,0
johnsca02,15327,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
claxtni01,15327,2,0,0,1,1,0,0,0,1,2.0,2.0,1,1,0,0,0,1,0,0,1
wilsoja03,15327,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
dickgr01,15327,0,0,0,0,0,0,1,0,0,0.0,27.0,0,1,0,0,1,0,0,0,0
clownno01,15327,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,0,1
thomaca02,15327,0,0,0,0,1,0,0,0,0,0.0,18.0,0,1,0,0,0,0,0,0,0
nworajo01,15327,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
templga01,15327,0,0,0,0,1,0,0,0,0,0.0,1.0,0,1,0,0,0,0,1,1,0
agbajoc01,15327,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
Team,15327,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
forretr01,15326,6,0,0,3,4,0,0,0,1,4.333333333333333,3.5,3,4,0,0,0,1,1,0,0
richani01,15326,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
bridgmi02,15326,6,2,0,2,2,0,1,2,2,1.0,9.0,2,3,0,2,0,1,0,0,0
krejcvi01,15326,0,2,0,0,1,0,1,0,0,0.0,13.5,0,2,0,2,0,1,0,0,0
pokusal01,15326,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
Team,15326,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
willigr01,15326,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
windldy01,15326,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
bufkiko01,15326,0,0,0,0,0,0,1,0,0,0.0,25.0,0,1,0,0,0,0,0,0,0
fernabr01,15326,0,0,0,0,1,0,0,0,0,0.0,3.0,0,1,0,0,2,0,0,0,0
millebr02,15326,2,0,0,0,0,0,1,2,2,0.0,23.0,0,1,0,0,1,1,0,0,0
mcgowbr01,15326,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
manntr01,15326,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0
joeis01,15320,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
foxde01,15320,1,0,0,0,0,0,3,1,2,0.0,25.666666666666668,0,3,0,0,0,1,0,0,0
sabondo01,15320,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,1,0,0,1,0
holmgch01,15320,1,1,0,0,0,0,0,1,2,0.0,0.0,0,0,0,1,0,1,0,0,0
gilgesh01,15320,4,2,0,1,1,0,0,2,2,13.0,13.0,1,1,0,2,0,2,1,1,0
murrake02,15320,0,1,0,0,0,0,1,0,0,0.0,24.0,0,1,0,1,0,0,0,0,0
willija06,15320,2,1,0,1,2,0,0,0,0,13.0,12.0,1,2,0,1,0,0,0,0,0
Team,15320,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
mitchda01,15320,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
elliske01,15320,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,1,0,0
jovicni01,15314,0,3,1,0,0,0,2,0,0,0.0,23.0,0,2,0,3,1,0,1,0,0
martica02,15314,0,0,0,0,0,0,1,0,0,0.0,23.0,0,1,0,0,0,0,0,0,0
huntede01,15314,2,4,1,1,2,0,1,0,0,8.0,11.666666666666666,1,3,0,4,1,0,0,0,0
capelca01,15314,2,3,0,1,2,0,0,0,0,1.0,1.0,1,2,1,2,0,0,0,0,0
krejcvi01,15314,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,1,0
butleji01,15314,4,0,0,0,1,0,1,4,6,0.0,14.5,0,2,0,0,0,3,1,1,0
highsha01,15314,3,2,0,0,0,1,1,0,1,25.0,25.0,1,1,1,1,0,1,0,0,0
herroty01,15314,2,1,0,1,3,0,2,0,0,12.0,18.6,1,5,0,1,0,0,0,0,0
Team,15314,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,3,0,0,0,0,0,0
bogdabo01,15314,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,2,1,2,0,1
murrade01,15314,4,2,1,2,4,0,1,0,0,7.0,14.2,2,5,0,2,0,0,0,1,0
adebaba01,15314,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
grahade01,15307,6,1,2,1,1,1,3,1,1,23.5,24.5,2,4,0,1,1,2,1,0,0
councri01,15307,5,1,2,1,1,0,0,3,3,2.0,2.0,1,1,0,1,1,2,0,1,0
batumni01,15307,9,0,1,0,0,3,4,0,0,25.0,25.75,3,4,0,0,0,0,0,1,0
maxeyty01,15307,11,2,3,3,4,1,1,2,2,13.5,13.8,4,5,0,2,1,1,1,0,0
mamuksa01,15307,2,0,0,1,1,0,0,0,0,3.0,3.0,1,1,0,0,0,0,0,0,0
wembavi01,15307,2,2,3,1,2,0,0,0,0,3.0,8.0,1,2,0,2,0,1,1,0,1
oubreke01,15307,0,0,1,0,1,0,2,0,0,0.0,18.666666666666668,0,3,0,0,0,0,0,0,0
champju02,15307,3,1,1,0,0,1,3,0,0,24.0,24.0,1,3,1,0,2,0,0,0,0
jonestr01,15307,2,1,0,1,3,0,0,0,0,3.0,2.3333333333333335,1,3,1,0,0,0,1,0,0
reedpa01,15307,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
Team,15307,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
martike04,15307,2,1,0,1,1,0,0,0,0,1.0,1.0,1,1,0,1,0,0,0,1,0
hieldbu01,15307,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
weslebl01,15307,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
branhma01,15307,6,0,0,0,0,2,2,0,0,27.0,27.0,2,2,0,0,0,0,1,0,0
avdijde01,15305,3,0,0,0,0,1,1,0,0,26.0,26.0,1,1,0,0,0,0,0,0,0
poolejo01,15305,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
quickim01,15305,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0
eubandr01,15304,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
nancela02,15304,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,0,1,0,0,0
allengr01,15304,0,0,0,0,0,0,1,0,0,0.0,24.0,0,1,0,0,0,0,0,0,0
nurkiju01,15304,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
onealro01,15304,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
daniedy01,15304,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
Team,15304,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
murphtr02,15304,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
willizi01,15304,2,0,0,1,1,0,0,0,0,3.0,3.0,1,1,0,0,0,0,0,0,0
duranke01,15304,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0
giddejo01,15302,2,2,2,0,0,0,0,2,2,0.0,0.0,0,0,0,2,0,2,1,1,0
micicva01,15302,2,0,0,1,1,0,0,0,0,1.0,1.0,1,1,0,0,0,0,1,1,0
willigr01,15302,2,0,0,1,2,0,0,0,0,3.0,8.0,1,2,0,0,1,0,0,0,0
Team,15302,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0
joeis01,15302,6,0,0,0,0,2,3,0,0,27.5,27.0,2,3,0,0,0,0,0,0,0
bridgmi02,15302,0,3,0,0,0,0,2,0,0,0.0,25.5,0,2,0,3,1,0,1,0,0
wiggiaa01,15302,3,0,0,0,0,1,1,0,0,26.0,26.0,1,1,0,0,1,0,1,2,0
holmgch01,15302,0,0,1,0,0,0,1,0,0,0.0,28.0,0,1,0,0,0,0,0,0,0
manntr01,15302,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1,1,0
millebr02,15302,3,0,0,1,1,0,1,1,1,2.0,14.0,1,2,0,0,1,1,0,0,0
willike04,15302,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
dortlu01,15302,1,0,0,0,0,0,0,1,2,0.0,0.0,0,0,0,0,0,1,0,0,0
bertada01,15302,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
turnemy01,15300,2,0,0,0,0,0,1,2,2,0.0,28.0,0,1,0,0,0,1,0,0,0
Team,15300,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
mccontj01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
nembhan01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
martica02,15300,2,0,0,1,1,0,0,0,0,12.0,12.0,1,1,0,0,0,0,0,0,0
butleji01,15300,1,0,2,0,0,0,0,1,1,0.0,0.0,0,0,0,0,0,0,0,0,0
herroty01,15300,10,1,0,0,0,2,3,4,4,27.0,26.666666666666668,2,3,0,1,1,2,0,0,0
halibty01,15300,0,0,0,0,2,0,0,0,0,0.0,12.0,0,2,0,0,0,0,0,0,0
siakapa01,15300,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
adebaba01,15300,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
highsha01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
jovicni01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
nesmiaa01,15300,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,0,1,0,0,0
loveke01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0
robindu01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
jacksis01,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
smithja04,15300,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
garlada01,15299,2,0,2,1,4,0,0,0,0,18.0,7.25,1,4,0,0,0,0,0,0,0
leverca01,15299,0,0,0,0,0,0,1,0,0,0.0,25.0,0,1,0,0,1,0,0,0,0
georgpa01,15299,6,0,1,1,1,0,0,4,4,13.0,13.0,1,1,0,0,1,2,0,0,1
okorois01,15299,2,0,0,1,1,0,0,0,0,2.0,2.0,1,1,0,0,0,0,0,0,0
mobleev01,15299,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
mannte01,15299,3,0,0,0,0,1,1,0,0,26.0,26.0,1,1,0,0,0,0,0,0,0
plumlma01,15299,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
allenja01,15299,3,2,0,1,1,0,0,1,1,2.0,2.0,1,1,2,0,0,1,1,0,0
strusma01,15299,0,0,0,0,0,0,1,0,0,0.0,24.0,0,1,0,0,0,0,0,0,0
coffeam01,15299,3,0,1,0,0,1,1,0,0,26.0,26.0,1,1,0,0,0,0,0,0,0
westbru01,15299,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
zubaciv01,15299,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
powelno01,15299,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
Team,15299,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
schrode01,15295,2,0,0,1,1,0,0,0,0,12.0,12.0,1,1,0,0,0,0,1,0,0
wisemja01,15295,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,1,1,1,0
browntr01,15295,0,1,0,0,2,0,0,0,0,0.0,4.5,0,2,0,1,0,0,0,0,0
clownno01,15295,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1
Team,15295,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
claxtni01,15295,2,0,0,1,1,0,0,0,0,2.0,2.0,1,1,0,0,0,1,0,0,2
thomaca02,15295,0,1,1,0,1,0,0,0,0,0.0,7.0,0,1,0,1,0,0,0,1,0
wilsoja03,15295,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,0
metuch01,15295,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0
iveyja01,15295,0,0,0,0,1,0,0,0,0,0.0,4.0,0,1,0,0,0,0,0,0,0
sassema01,15295,0,0,0,0,0,0,1,0,0,0.0,26.0,0,1,0,0,0,0,0,0,0
curryst01,15291,9,1,0,2,2,1,2,2,2,17.333333333333332,19.75,3,4,0,1,1,1,0,0,0
irvinky01,15291,0,0,0,0,1,0,0,0,0,0.0,17.0,0,1,0,0,0,0,0,0,0
paulch01,15291,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
jonesde02,15291,0,0,0,0,0,0,1,0,0,0.0,24.0,0,1,0,0,1,0,0,0,0
paytoga02,15291,2,0,0,1,1,0,0,0,0,3.0,3.0,1,1,0,0,0,0,0,0,0
greendr01,15291,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
exumda01,15291,0,0,0,0,1,0,0,0,0,0.0,6.0,0,1,0,0,0,0,0,0,0
hardati02,15291,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0
gaffoda01,15291,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
washipj01,15291,3,0,0,1,1,0,0,1,2,3.0,3.0,1,1,0,0,0,1,0,0,0
Team,15291,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0
jackstr02,15291,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
podzibr01,15291,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
thompkl01,15291,0,0,0,0,0,0,1,0,0,0.0,26.0,0,1,0,0,0,0,0,0,0
wembavi01,15290,5,1,0,0,0,1,1,2,2,27.0,27.0,1,1,0,1,0,1,0,1,1
Team,15290,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0
murphtr02,15290,0,1,1,0,0,0,1,0,0,0.0,25.0,0,1,0,1,1,0,1,0,0
jonestr01,15290,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,1,1,0
mccolcj01,15290,6,0,0,0,1,2,2,0,0,26.5,20.0,2,3,0,0,0,0,0,0,0
grahade01,15290,2,0,0,0,0,0,2,2,2,0.0,25.5,0,2,0,0,0,1,0,0,0
daniedy01,15290,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0
champju02,15290,0,1,0,0,0,0,1,0,0,0.0,23.0,0,1,0,1,0,0,0,0,0
valanjo01,15290,2,2,0,0,0,0,0,2,2,0.0,0.0,0,0,0,2,0,2,0,0,0
colliza01,15290,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
branhma01,15290,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
joneshe01,15290,0,0,1,0,1,0,0,0,0,0.0,12.0,0,1,0,0,0,0,1,0,0
hawkijo01,15290,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
portibo01,15289,2,2,0,1,1,0,1,0,0,1.0,13.5,1,2,1,1,1,1,0,0,0
agbajoc01,15289,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,2,0,0,1,0,0
lillada01,15289,0,0,0,0,1,0,1,0,0,0.0,21.5,0,2,0,0,1,0,0,0,0
Team,15289,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0
quickim01,15289,2,1,0,0,1,0,1,2,2,1.0,10.0,1,3,0,1,0,1,0,0,0
barrerj01,15289,3,1,0,0,0,0,0,3,3,0.0,0.0,0,0,0,1,0,2,0,0,0
beaslma01,15289,0,0,0,0,0,0,1,0,0,0.0,27.0,0,1,0,0,0,0,0,0,0
connapa01,15289,0,1,0,0,0,0,1,0,0,0.0,26.0,0,1,1,0,2,0,0,0,0
jacksan01,15289,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,0,0,0,0
olynyke01,15289,2,0,0,0,0,0,0,2,2,0.0,0.0,0,0,0,0,1,1,0,0,0
greenaj01,15289,0,0,0,0,0,0,1,0,0,0.0,26.0,0,1,0,0,0,0,0,0,0
middlkh01,15289,3,1,0,0,0,1,3,0,0,25.0,26.333333333333332,1,3,0,1,0,0,0,0,0
lopezbr01,15289,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
mcdanja01,15289,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0
greenja02,15286,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
carusal01,15286,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
vucevni01,15286,0,0,0,0,1,0,0,0,0,0,19.0,0,1,0,0,0,0,0,0,0
brunsja01,15286,0,1,0,0,1,0,0,0,0,0,10.0,0,1,0,1,0,0,1,0,0
